Timestamp,RTU_11_DA_T(°F),RTU_11_MA_T(°F),RTU_11_OA_T(°F),RTU_11_SF_S,RTU_11_MAD_O(%),RTU_11_DA1_P(in/wc),RTU_11_AVGZN_T(°F),RTU_11_SF_O(%),RTU_11_RA_T(°F),RTU_11_RA_H(%RH)
10-Feb-26 4:00:00 PM EST,71.8,64.5,51.0,,0.0,0.4,72,73.2,74.9,12.0
10-Feb-26 5:00:00 PM EST,71.5,64.0,50.0,,0.0,0.4,72,73.3,75.0,11.8
10-Feb-26 6:00:00 PM EST,69.5,76.0,46.1,Off,0.0,0.1,71,18.2,72.4,12.3
10-Feb-26 7:00:00 PM EST,66.6,82.5,43.6,,0.0, -0.0,70,0.0,65.4,16.4
10-Feb-26 8:00:00 PM EST,65.2,80.8,42.5,,0.0, -0.0,69,0.0,63.1,18.6
10-Feb-26 9:00:00 PM EST,64.3,78.1,43.7,,0.0, -0.0,69,0.0,61.5,20.8
10-Feb-26 10:00:00 PM EST,64.0,78.1,45.9,,0.0, -0.0,68,0.0,61.5,21.8
10-Feb-26 11:00:00 PM EST,63.8,78.4,45.9,,0.0, -0.0,68,0.0,61.8,23.0
11-Feb-26 12:00:00 AM EST,63.4,78.5,42.6,,0.0, -0.0,68,0.0,61.2,26.7
11-Feb-26 1:00:00 AM EST,62.9,77.9,44.4,,0.0, -0.0,68,0.0,60.2,30.7
11-Feb-26 2:00:00 AM EST,63.0,78.1,47.2,,0.0, -0.0,68,0.0,59.6,36.8
11-Feb-26 3:00:00 AM EST,63.1,78.5,46.3,,0.0, -0.0,68,0.0,60.3,37.5
11-Feb-26 4:00:00 AM EST,63.1,78.5,46.0,,0.0, -0.0,68,0.0,60.5,36.9
11-Feb-26 5:00:00 AM EST,63.0,78.9,47.7,,0.0, -0.0,67,0.0,60.7,37.6
11-Feb-26 6:00:00 AM EST,64.3,76.6,46.2,On,0.0,0.2,68,16.3,60.5,36.0
11-Feb-26 7:00:00 AM EST,69.9,62.7,45.2,,0.0,0.7,70,58.3,72.8,19.4
11-Feb-26 8:00:00 AM EST,70.2,63.2,44.9,,0.0,0.4,71,52.0,73.1,20.5
11-Feb-26 9:00:00 AM EST,71.9,65.3,46.9,,0.0,0.4,72,57.1,74.2,20.5
11-Feb-26 10:00:00 AM EST,72.2,65.1,48.7,,0.0,0.4,73,71.5,74.7,20.2
11-Feb-26 11:00:00 AM EST,72.4,65.1,49.0,,0.0,0.4,73,74.1,74.9,19.9
11-Feb-26 12:00:00 PM EST,71.9,64.6,48.2,,0.0,0.4,73,74.3,74.6,20.3
11-Feb-26 1:00:00 PM EST,73.2,66.1,49.2,,0.0,0.4,73,74.3,76.0,19.8
11-Feb-26 2:00:00 PM EST,72.9,65.6,49.5,,0.0,0.4,73,74.1,75.7,19.9
11-Feb-26 3:00:00 PM EST,72.1,64.9,48.9,,0.0,0.4,73,73.8,75.1,19.1
11-Feb-26 4:00:00 PM EST,72.1,64.8,47.7,,0.0,0.4,73,74.3,75.5,17.4
11-Feb-26 5:00:00 PM EST,71.3,63.9,46.0,,0.0,0.4,72,74.0,75.2,16.2
11-Feb-26 6:00:00 PM EST,69.2,76.9,43.6,Off,0.0,0.1,71,18.4,72.3,16.1
11-Feb-26 7:00:00 PM EST,65.8,83.0,42.4,,0.0, -0.0,71,0.0,65.5,19.8
11-Feb-26 8:00:00 PM EST,64.6,79.9,41.6,,0.0, -0.0,70,0.0,61.9,22.7
11-Feb-26 9:00:00 PM EST,63.7,78.0,41.1,,0.0, -0.0,70,0.0,61.1,24.8
11-Feb-26 10:00:00 PM EST,62.9,77.8,39.6,,0.0, -0.0,69,0.0,59.5,25.7
11-Feb-26 11:00:00 PM EST,62.1,77.6,39.0,,0.0, -0.0,69,0.0,57.7,25.3
12-Feb-26 12:00:00 AM EST,61.6,76.9,38.4,,0.0, -0.0,68,0.0,56.7,25.5
12-Feb-26 1:00:00 AM EST,61.1,76.7,37.6,,0.0, -0.0,68,0.0,56.2,26.2
12-Feb-26 2:00:00 AM EST,60.7,76.2,37.0,,0.0, -0.0,68,0.0,55.6,27.0
12-Feb-26 3:00:00 AM EST,60.3,76.2,36.7,,0.0, -0.0,68,0.0,55.8,26.8
12-Feb-26 4:00:00 AM EST,60.1,76.4,36.3,,0.0, -0.0,68,0.0,55.9,26.5
12-Feb-26 5:00:00 AM EST,59.8,77.2,35.9,,0.0, -0.0,68,0.0,55.7,26.4
12-Feb-26 6:00:00 AM EST,61.3,75.3,35.0,On,0.0,0.2,68,16.0,57.3,26.2
12-Feb-26 7:00:00 AM EST,69.5,59.9,34.5,,0.0,0.6,70,56.7,72.7,16.2
12-Feb-26 8:00:00 AM EST,71.1,61.0,34.5,,0.0,0.4,71,53.3,73.2,16.6
12-Feb-26 9:00:00 AM EST,70.7,61.4,34.4,,0.0,0.4,71,54.7,73.0,16.3
12-Feb-26 10:00:00 AM EST,70.7,60.8,34.8,,0.0,0.4,71,55.7,73.0,16.3
12-Feb-26 11:00:00 AM EST,70.3,60.4,35.3,,0.0,0.4,71,60.3,73.1,16.0
12-Feb-26 12:00:00 PM EST,71.2,60.0,35.5,,0.0,0.4,72,64.6,73.4,15.7
12-Feb-26 1:00:00 PM EST,71.2,60.0,36.0,,0.0,0.4,72,66.6,73.8,15.8
12-Feb-26 2:00:00 PM EST,70.1,60.0,37.1,,0.0,0.4,72,68.4,73.5,15.5
12-Feb-26 3:00:00 PM EST,70.7,59.6,37.5,,0.0,0.4,71,71.1,73.6,14.7
12-Feb-26 4:00:00 PM EST,70.6,60.7,39.2,,0.0,0.4,71,72.9,75.0,13.0
12-Feb-26 5:00:00 PM EST,70.5,60.1,37.8,,0.0,0.4,71,72.5,75.3,12.5
12-Feb-26 6:00:00 PM EST,69.2,76.9,35.9,Off,0.0,0.1,70,18.2,71.8,12.7
12-Feb-26 7:00:00 PM EST,64.7,84.5,34.7,,0.0, -0.0,69,0.0,64.6,16.7
12-Feb-26 8:00:00 PM EST,62.9,82.0,33.2,,0.0, -0.0,68,0.0,60.2,18.8
12-Feb-26 9:00:00 PM EST,61.6,79.2,32.6,,0.0, -0.0,68,0.0,58.5,20.4
12-Feb-26 10:00:00 PM EST,60.6,78.2,31.9,,0.0, -0.0,68,0.0,57.6,21.3
12-Feb-26 11:00:00 PM EST,59.8,78.2,31.4,,0.0, -0.0,68,0.0,58.0,21.6
13-Feb-26 12:00:00 AM EST,59.2,77.9,30.6,,0.0, -0.0,68,0.0,57.2,21.8
13-Feb-26 1:00:00 AM EST,58.7,78.4,30.1,,0.0, -0.0,68,0.0,58.0,21.9
13-Feb-26 2:00:00 AM EST,58.5,78.7,29.9,,0.0, -0.0,68,0.0,58.2,21.9
13-Feb-26 3:00:00 AM EST,58.3,79.0,29.3,,0.0, -0.0,68,0.0,58.4,21.6
13-Feb-26 4:00:00 AM EST,58.0,79.1,27.5,,0.0, -0.0,68,0.0,58.4,21.5
13-Feb-26 5:00:00 AM EST,57.8,79.7,27.9,,0.0, -0.0,68,0.0,58.0,21.6
13-Feb-26 6:00:00 AM EST,59.9,76.2,28.1,On,0.0,0.2,68,15.9,57.8,21.8
13-Feb-26 7:00:00 AM EST,69.1,60.7,27.1,,0.0,0.5,70,53.6,75.7,11.8
13-Feb-26 8:00:00 AM EST,70.6,60.8,28.2,,0.0,0.4,71,52.1,74.1,12.6
13-Feb-26 9:00:00 AM EST,69.6,61.2,29.8,,0.0,0.4,72,52.5,73.6,12.8
13-Feb-26 10:00:00 AM EST,70.2,62.1,31.2,,0.0,0.4,72,52.6,74.2,12.1
13-Feb-26 11:00:00 AM EST,70.4,63.1,32.7,,0.0,0.4,73,53.9,74.3,11.9
13-Feb-26 12:00:00 PM EST,71.0,63.6,34.3,,0.0,0.4,73,57.7,74.6,12.2
13-Feb-26 1:00:00 PM EST,69.8,62.0,36.1,,0.0,0.4,73,72.9,74.6,13.0
13-Feb-26 2:00:00 PM EST,69.8,61.9,37.7,,0.0,0.4,73,73.6,74.2,12.9
13-Feb-26 3:00:00 PM EST,69.6,61.9,39.1,,0.0,0.4,72,73.1,73.7,12.3
13-Feb-26 4:00:00 PM EST,70.1,62.2,40.1,,0.0,0.4,72,72.9,74.8,11.1
13-Feb-26 5:00:00 PM EST,70.0,61.9,39.3,,0.0,0.4,72,72.8,75.1,10.2
13-Feb-26 6:00:00 PM EST,67.7,75.9,37.3,Off,0.0,0.1,71,18.2,73.5,10.8
13-Feb-26 7:00:00 PM EST,64.1,84.8,34.5,,0.0, -0.0,70,0.0,68.9,13.7
13-Feb-26 8:00:00 PM EST,62.8,82.4,32.8,,0.0, -0.0,69,0.0,65.3,16.2
13-Feb-26 9:00:00 PM EST,61.8,81.3,31.6,,0.0, -0.0,69,0.0,63.0,18.1
13-Feb-26 10:00:00 PM EST,60.8,80.8,29.9,,0.0, -0.0,68,0.0,61.1,19.5
13-Feb-26 11:00:00 PM EST,60.0,80.0,29.2,,0.0, -0.0,68,0.0,59.8,20.6
14-Feb-26 12:00:00 AM EST,59.2,79.4,28.4,,0.0, -0.0,68,0.0,59.0,21.3
14-Feb-26 1:00:00 AM EST,58.8,79.2,27.9,,0.0, -0.0,68,0.0,58.6,21.6
14-Feb-26 2:00:00 AM EST,58.4,78.9,28.6,,0.0, -0.0,68,0.0,58.5,21.8
14-Feb-26 3:00:00 AM EST,58.3,78.9,29.0,,0.0, -0.0,68,0.0,58.3,21.8
14-Feb-26 4:00:00 AM EST,58.1,78.4,29.0,,0.0, -0.0,68,0.0,58.3,21.7
14-Feb-26 5:00:00 AM EST,57.8,78.4,27.5,,0.0, -0.0,68,0.0,58.3,21.6
14-Feb-26 6:00:00 AM EST,57.4,78.5,26.9,,0.0, -0.0,68,0.0,58.3,21.6
14-Feb-26 7:00:00 AM EST,57.2,78.7,26.6,,0.0, -0.0,68,0.0,58.2,21.4
14-Feb-26 8:00:00 AM EST,59.3,81.1,30.5,,0.0, -0.0,68,0.0,60.2,20.5
14-Feb-26 9:00:00 AM EST,63.0,83.4,35.3,,0.0, -0.0,67,0.0,62.2,19.0
14-Feb-26 10:00:00 AM EST,67.2,84.9,40.6,,0.0, -0.0,67,0.0,64.5,18.1
14-Feb-26 11:00:00 AM EST,71.5,87.2,45.1,,0.0, -0.0,68,0.0,68.1,16.4
14-Feb-26 12:00:00 PM EST,74.9,89.9,49.0,,0.0, -0.0,68,0.0,71.3,14.4
14-Feb-26 1:00:00 PM EST,77.6,91.6,52.2,,0.0, -0.0,68,0.0,73.9,13.4
14-Feb-26 2:00:00 PM EST,78.7,91.4,54.7,,0.0, -0.0,68,0.0,75.0,13.0
14-Feb-26 3:00:00 PM EST,78.6,89.8,56.9,,0.0, -0.0,68,0.0,74.9,12.8
14-Feb-26 4:00:00 PM EST,77.1,88.7,56.3,,0.0, -0.0,68,0.0,73.3,13.8
14-Feb-26 5:00:00 PM EST,74.6,87.1,54.4,,0.0, -0.0,68,0.0,70.6,15.6
14-Feb-26 6:00:00 PM EST,71.7,85.2,51.0,,0.0, -0.0,68,0.0,68.1,17.2
14-Feb-26 7:00:00 PM EST,68.8,83.4,45.9,,0.0, -0.0,68,0.0,66.1,18.7
14-Feb-26 8:00:00 PM EST,66.5,81.9,43.4,,0.0, -0.0,68,0.0,64.7,20.1
14-Feb-26 9:00:00 PM EST,65.2,81.0,44.0,,0.0, -0.0,68,0.0,63.7,21.2
14-Feb-26 10:00:00 PM EST,64.2,80.4,39.8,,0.0, -0.0,68,0.0,62.9,22.0
14-Feb-26 11:00:00 PM EST,63.2,80.9,38.3,,0.0, -0.0,68,0.0,62.2,22.9
15-Feb-26 12:00:00 AM EST,62.5,80.6,38.0,,0.0, -0.0,67,0.0,61.6,23.5
15-Feb-26 1:00:00 AM EST,62.1,80.5,38.0,,0.0, -0.0,68,0.0,61.5,23.8
15-Feb-26 2:00:00 AM EST,62.0,80.3,38.0,,0.0, -0.0,67,0.0,61.6,23.8
15-Feb-26 3:00:00 AM EST,61.8,80.4,38.1,,0.0, -0.0,67,0.0,61.6,23.9
15-Feb-26 4:00:00 AM EST,61.7,80.4,38.8,,0.0, -0.0,67,0.0,61.7,23.9
15-Feb-26 5:00:00 AM EST,61.8,80.4,38.7,,0.0, -0.0,67,0.0,61.8,23.9
15-Feb-26 6:00:00 AM EST,61.8,80.3,39.2,,0.0, -0.0,67,0.0,62.0,23.9
15-Feb-26 7:00:00 AM EST,61.9,80.2,38.9,,0.0, -0.0,67,0.0,62.1,23.9
15-Feb-26 8:00:00 AM EST,62.2,80.4,41.7,,0.0, -0.0,67,0.0,62.5,23.7
15-Feb-26 9:00:00 AM EST,63.0,79.8,43.8,,0.0, -0.0,67,0.0,63.6,22.8
15-Feb-26 10:00:00 AM EST,64.3,80.6,46.6,,0.0, -0.0,67,0.0,64.9,21.8
15-Feb-26 11:00:00 AM EST,66.0,81.6,48.0,,0.0, -0.0,67,0.0,66.0,21.1
15-Feb-26 12:00:00 PM EST,67.0,81.9,48.2,,0.0, -0.0,67,0.0,66.3,20.9
15-Feb-26 1:00:00 PM EST,66.4,81.3,46.2,,0.0, -0.0,67,0.0,65.8,21.5
15-Feb-26 2:00:00 PM EST,65.7,80.7,46.7,,0.0, -0.0,67,0.0,65.3,22.6
15-Feb-26 3:00:00 PM EST,65.1,80.2,46.2,,0.0, -0.0,67,0.0,64.7,24.0
15-Feb-26 4:00:00 PM EST,64.5,79.9,45.7,,0.0, -0.0,67,0.0,64.3,25.0
15-Feb-26 5:00:00 PM EST,64.0,79.5,45.2,,0.0, -0.0,67,0.0,63.8,26.0
15-Feb-26 6:00:00 PM EST,63.6,78.9,45.4,,0.0, -0.0,67,0.0,63.5,27.0
15-Feb-26 7:00:00 PM EST,63.4,78.7,45.3,,0.0, -0.0,67,0.0,63.4,27.6
15-Feb-26 8:00:00 PM EST,63.0,78.6,44.5,,0.0, -0.0,67,0.0,63.0,28.2
15-Feb-26 9:00:00 PM EST,62.8,78.3,44.4,,0.0, -0.0,67,0.0,62.7,28.9
15-Feb-26 10:00:00 PM EST,62.5,78.2,43.7,,0.0, -0.0,67,0.0,62.6,29.3
15-Feb-26 11:00:00 PM EST,61.9,77.3,41.6,,0.0, -0.0,67,0.0,60.7,36.9
16-Feb-26 12:00:00 AM EST,60.9,76.2,39.4,,0.0, -0.0,67,0.0,57.4,44.4
16-Feb-26 1:00:00 AM EST,60.2,76.4,38.9,,0.0, -0.0,67,0.0,56.2,46.3
16-Feb-26 2:00:00 AM EST,60.0,76.3,38.9,,0.0, -0.0,67,0.0,56.1,46.9
16-Feb-26 3:00:00 AM EST,59.6,76.1,38.1,,0.0, -0.0,67,0.0,55.7,46.8
16-Feb-26 4:00:00 AM EST,59.1,75.9,37.8,,0.0, -0.0,67,0.0,55.1,47.4
16-Feb-26 5:00:00 AM EST,59.0,76.1,38.2,,0.0, -0.0,67,0.0,55.2,47.5
16-Feb-26 6:00:00 AM EST,59.1,79.3,37.9,,0.0, -0.0,67,0.0,56.0,45.6
16-Feb-26 7:00:00 AM EST,59.1,79.4,37.7,,0.0, -0.0,67,0.0,56.4,44.2
16-Feb-26 8:00:00 AM EST,59.3,78.8,38.0,,0.0, -0.0,67,0.0,56.5,44.0
16-Feb-26 9:00:00 AM EST,59.7,78.7,38.9,,0.0, -0.0,67,0.0,57.2,42.6
16-Feb-26 10:00:00 AM EST,60.6,79.9,40.9,,0.0, -0.0,67,0.0,58.7,41.8
16-Feb-26 11:00:00 AM EST,62.0,81.3,42.7,,0.0, -0.0,67,0.0,60.9,40.0
16-Feb-26 12:00:00 PM EST,63.1,82.1,43.8,,0.0, -0.0,67,0.0,62.5,37.4
16-Feb-26 1:00:00 PM EST,63.8,82.6,44.1,,0.0, -0.0,67,0.0,63.5,35.1
16-Feb-26 2:00:00 PM EST,64.4,83.3,43.8,,0.0, -0.0,67,0.0,64.3,32.0
16-Feb-26 3:00:00 PM EST,65.0,84.1,45.0,,0.0, -0.0,67,0.0,65.2,30.1
16-Feb-26 4:00:00 PM EST,65.3,84.1,45.5,,0.0, -0.0,67,0.0,65.5,28.8
16-Feb-26 5:00:00 PM EST,65.2,83.8,46.1,,0.0, -0.0,67,0.0,65.3,28.7
16-Feb-26 6:00:00 PM EST,64.4,82.8,42.7,,0.0, -0.0,67,0.0,64.2,29.5
16-Feb-26 7:00:00 PM EST,63.3,82.3,39.7,,0.0, -0.0,67,0.0,62.8,30.8
16-Feb-26 8:00:00 PM EST,62.4,80.4,38.3,,0.0, -0.0,67,0.0,62.0,31.6
16-Feb-26 9:00:00 PM EST,61.6,77.2,38.4,,0.0, -0.0,67,0.0,61.5,32.0
16-Feb-26 10:00:00 PM EST,60.8,76.1,37.3,,0.0, -0.0,67,0.0,60.8,32.5
16-Feb-26 11:00:00 PM EST,60.3,75.3,36.4,,0.0, -0.0,67,0.0,60.5,32.7
17-Feb-26 12:00:00 AM EST,59.6,74.9,36.3,,0.0, -0.0,67,0.0,60.4,32.8
17-Feb-26 1:00:00 AM EST,59.4,74.7,35.9,,0.0, -0.0,67,0.0,60.3,32.6
17-Feb-26 2:00:00 AM EST,58.9,74.7,36.1,,0.0, -0.0,67,0.0,60.3,32.5
17-Feb-26 3:00:00 AM EST,59.3,74.8,36.2,,0.0, -0.0,67,0.0,60.8,32.1
17-Feb-26 4:00:00 AM EST,59.4,74.6,36.2,,0.0, -0.0,67,0.0,61.3,31.6
17-Feb-26 5:00:00 AM EST,59.5,74.6,36.9,,0.0, -0.0,67,0.0,61.4,31.6
17-Feb-26 6:00:00 AM EST,61.4,72.2,37.1,On,0.0,0.2,67,16.1,60.0,34.7
17-Feb-26 7:00:00 AM EST,69.2,62.7,37.4,,0.0,0.6,70,55.2,74.5,22.5
17-Feb-26 8:00:00 AM EST,70.6,61.3,38.0,,0.0,0.4,70,50.1,72.8,25.4
17-Feb-26 9:00:00 AM EST,70.4,61.6,38.9,,0.0,0.4,71,50.0,72.6,26.2
17-Feb-26 10:00:00 AM EST,70.7,62.3,40.2,,0.0,0.4,71,50.3,72.7,26.5
17-Feb-26 11:00:00 AM EST,70.1,62.9,41.8,,0.0,0.4,71,51.0,72.9,27.0
17-Feb-26 12:00:00 PM EST,71.0,64.5,43.8,,0.0,0.4,71,52.2,73.5,27.6
17-Feb-26 1:00:00 PM EST,72.2,66.0,47.8,,0.0,0.4,72,52.3,74.2,27.9
17-Feb-26 2:00:00 PM EST,72.7,66.0,52.0,,0.0,0.4,72,66.6,74.3,29.1
17-Feb-26 3:00:00 PM EST,72.4,65.4,56.1,,0.0,0.4,72,72.3,74.0,30.2
17-Feb-26 4:00:00 PM EST,73.1,66.4,56.7,,0.0,0.4,71,72.6,75.0,29.4
17-Feb-26 5:00:00 PM EST,72.5,65.6,55.0,,0.0,0.4,71,72.9,74.9,29.5
17-Feb-26 6:00:00 PM EST,70.9,76.0,51.5,Off,0.0,0.1,71,18.3,73.2,31.4
17-Feb-26 7:00:00 PM EST,68.1,82.0,47.6,,0.0, -0.0,70,0.0,66.3,38.4
17-Feb-26 8:00:00 PM EST,66.6,80.1,45.8,,0.0, -0.0,69,0.0,62.9,41.3
17-Feb-26 9:00:00 PM EST,65.4,79.0,44.0,,0.0, -0.0,69,0.0,60.6,43.5
17-Feb-26 10:00:00 PM EST,64.5,78.5,43.3,,0.0, -0.0,68,0.0,59.6,45.0
17-Feb-26 11:00:00 PM EST,64.0,78.0,43.1,,0.0, -0.0,68,0.0,58.8,46.3
18-Feb-26 12:00:00 AM EST,63.5,77.7,43.4,,0.0, -0.0,68,0.0,58.3,47.9
18-Feb-26 1:00:00 AM EST,63.4,77.8,44.1,,0.0, -0.0,68,0.0,58.5,48.9
18-Feb-26 2:00:00 AM EST,63.3,77.8,43.6,,0.0, -0.0,68,0.0,58.6,49.4
18-Feb-26 3:00:00 AM EST,63.2,77.7,43.8,,0.0, -0.0,68,0.0,58.3,50.0
18-Feb-26 4:00:00 AM EST,63.0,77.4,44.1,,0.0, -0.0,68,0.0,58.5,49.9
18-Feb-26 5:00:00 AM EST,62.9,77.6,44.8,,0.0, -0.0,68,0.0,58.9,50.8
18-Feb-26 6:00:00 AM EST,64.0,75.2,44.4,On,0.0,0.2,68,16.0,60.0,49.0
18-Feb-26 7:00:00 AM EST,70.2,63.7,43.8,,0.0,0.6,71,55.1,74.3,28.7
18-Feb-26 8:00:00 AM EST,69.6,63.0,44.8,,0.0,0.4,71,50.6,73.0,31.3
18-Feb-26 9:00:00 AM EST,71.2,65.0,48.2,,0.0,0.4,72,52.1,73.6,32.5
18-Feb-26 10:00:00 AM EST,72.5,66.5,51.4,,0.0,0.4,72,54.2,74.5,32.1
18-Feb-26 11:00:00 AM EST,71.9,65.2,52.9,,0.0,0.4,72,68.0,74.2,32.8
18-Feb-26 12:00:00 PM EST,72.1,65.3,54.7,,0.0,0.4,72,71.9,74.0,34.0
18-Feb-26 1:00:00 PM EST,72.8,66.2,55.9,,0.0,0.4,72,72.3,74.4,35.2
18-Feb-26 2:00:00 PM EST,72.8,66.3,56.5,,0.0,0.4,72,72.5,74.4,36.2
18-Feb-26 3:00:00 PM EST,72.8,66.2,57.3,,0.0,0.4,72,72.4,73.9,37.8
18-Feb-26 4:00:00 PM EST,73.2,66.7,57.3,,0.0,0.4,72,73.0,74.6,37.1
18-Feb-26 5:00:00 PM EST,73.2,66.5,57.3,,0.0,0.4,72,72.4,74.7,37.2
18-Feb-26 6:00:00 PM EST,72.9,77.3,57.6,Off,0.0,0.1,71,18.1,74.6,39.4
18-Feb-26 7:00:00 PM EST,71.6,83.8,57.8,,0.0, -0.0,70,0.0,71.8,43.3
18-Feb-26 8:00:00 PM EST,70.8,84.5,57.7,,0.0, -0.0,70,0.0,70.5,42.8
18-Feb-26 9:00:00 PM EST,70.4,84.7,57.5,,0.0, -0.0,70,0.0,69.5,44.6
18-Feb-26 10:00:00 PM EST,69.9,84.7,56.7,,0.0, -0.0,70,0.0,69.0,46.9
18-Feb-26 11:00:00 PM EST,69.5,84.1,55.8,,0.0, -0.0,70,0.0,68.2,51.1
19-Feb-26 12:00:00 AM EST,69.0,83.9,53.9,,0.0, -0.0,69,0.0,67.7,50.4
19-Feb-26 1:00:00 AM EST,68.2,83.4,51.0,,0.0, -0.0,69,0.0,66.9,48.2
19-Feb-26 2:00:00 AM EST,67.3,82.4,49.0,,0.0, -0.0,69,0.0,65.6,48.6
19-Feb-26 3:00:00 AM EST,66.3,81.3,47.0,,0.0, -0.0,69,0.0,64.6,48.7
19-Feb-26 4:00:00 AM EST,65.6,80.2,46.1,,0.0, -0.0,69,0.0,63.5,48.5
19-Feb-26 5:00:00 AM EST,64.9,79.4,45.2,,0.0, -0.0,69,0.0,61.3,51.2
19-Feb-26 6:00:00 AM EST,65.2,75.9,44.4,On,0.0,0.2,69,16.0,60.7,50.8
19-Feb-26 7:00:00 AM EST,69.8,62.0,43.2,,0.0,0.6,71,55.4,72.4,34.7
19-Feb-26 8:00:00 AM EST,70.1,63.0,43.0,,0.0,0.4,72,51.8,73.4,34.0
19-Feb-26 9:00:00 AM EST,70.2,63.6,43.3,,0.0,0.4,72,53.0,73.4,33.4
19-Feb-26 10:00:00 AM EST,70.4,63.9,44.3,,0.0,0.4,72,52.9,73.5,32.8
19-Feb-26 11:00:00 AM EST,70.2,63.7,44.4,,0.0,0.4,72,52.4,73.4,32.6
19-Feb-26 12:00:00 PM EST,70.3,63.6,44.0,,0.0,0.4,72,52.4,73.5,32.2
19-Feb-26 1:00:00 PM EST,70.5,63.9,44.8,,0.0,0.4,72,52.3,73.7,31.8
19-Feb-26 2:00:00 PM EST,70.5,63.9,44.7,,0.0,0.4,72,52.4,73.7,32.6
19-Feb-26 3:00:00 PM EST,70.1,63.5,44.2,,0.0,0.4,72,52.3,73.4,33.0
19-Feb-26 4:00:00 PM EST,70.0,63.3,43.6,,0.0,0.4,72,52.4,73.2,33.1
19-Feb-26 5:00:00 PM EST,70.2,63.5,44.0,,0.0,0.4,72,52.5,73.2,33.0
19-Feb-26 6:00:00 PM EST,68.4,75.4,43.7,Off,0.0,0.1,71,13.3,70.0,36.8
19-Feb-26 7:00:00 PM EST,65.6,82.2,43.8,,0.0, -0.0,70,0.0,63.3,46.0
19-Feb-26 8:00:00 PM EST,64.7,81.1,43.8,,0.0, -0.0,69,0.0,61.3,49.3
19-Feb-26 9:00:00 PM EST,64.2,78.6,43.4,,0.0, -0.0,69,0.0,59.8,51.3
19-Feb-26 10:00:00 PM EST,63.7,78.1,43.4,,0.0, -0.0,69,0.0,59.0,52.8
19-Feb-26 11:00:00 PM EST,63.5,77.7,43.5,,0.0, -0.0,69,0.0,58.8,53.7
20-Feb-26 12:00:00 AM EST,63.1,77.7,43.4,,0.0, -0.0,69,0.0,59.0,53.2
20-Feb-26 1:00:00 AM EST,63.0,77.8,43.3,,0.0, -0.0,68,0.0,59.1,53.4
20-Feb-26 2:00:00 AM EST,62.8,77.5,43.1,,0.0, -0.0,68,0.0,59.0,53.4
20-Feb-26 3:00:00 AM EST,62.5,77.4,42.4,,0.0, -0.0,68,0.0,58.8,53.3
20-Feb-26 4:00:00 AM EST,62.3,76.9,42.1,,0.0, -0.0,68,0.0,58.3,53.5
20-Feb-26 5:00:00 AM EST,62.1,76.9,42.2,,0.0, -0.0,68,0.0,58.8,52.4
20-Feb-26 6:00:00 AM EST,63.4,75.1,41.9,On,0.0,0.2,68,15.9,59.2,52.0
20-Feb-26 7:00:00 AM EST,70.2,61.9,41.6,,0.0,0.7,71,57.6,72.6,33.1
20-Feb-26 8:00:00 AM EST,70.6,62.2,40.1,,0.0,0.4,72,51.8,73.1,33.8
20-Feb-26 9:00:00 AM EST,70.3,62.8,41.2,,0.0,0.4,72,52.4,73.0,33.3
20-Feb-26 10:00:00 AM EST,70.2,63.6,43.3,,0.0,0.4,72,52.4,73.3,33.0
20-Feb-26 11:00:00 AM EST,71.4,65.0,44.6,,0.0,0.4,72,53.0,74.1,34.4
20-Feb-26 12:00:00 PM EST,72.2,65.4,46.0,,0.0,0.4,73,62.3,74.7,34.8
20-Feb-26 1:00:00 PM EST,71.7,64.6,48.4,,0.0,0.4,72,72.9,74.1,35.6
20-Feb-26 2:00:00 PM EST,72.4,65.5,52.4,,0.0,0.4,72,73.6,74.2,36.7
20-Feb-26 3:00:00 PM EST,72.9,66.4,55.0,,0.0,0.4,72,73.5,74.3,37.9
20-Feb-26 4:00:00 PM EST,74.0,68.9,59.5,,0.0,0.4,73,50.0,74.7,38.4
20-Feb-26 5:00:00 PM EST,74.2,68.5,61.6,,0.0,0.4,73,59.4,75.0,38.5
20-Feb-26 6:00:00 PM EST,72.6,76.9,58.2,Off,0.0,0.1,72,18.5,74.1,41.9
20-Feb-26 7:00:00 PM EST,70.6,82.9,56.8,,0.0, -0.0,71,0.0,70.4,47.5
20-Feb-26 8:00:00 PM EST,69.2,82.7,55.4,,0.0, -0.0,71,0.0,68.2,50.0
20-Feb-26 9:00:00 PM EST,68.3,82.6,53.9,,0.0, -0.0,70,0.0,66.8,51.3
20-Feb-26 10:00:00 PM EST,67.4,82.0,50.9,,0.0, -0.0,70,0.0,65.4,51.6
20-Feb-26 11:00:00 PM EST,66.5,81.1,48.9,,0.0, -0.0,70,0.0,63.5,48.8
21-Feb-26 12:00:00 AM EST,65.6,80.0,50.1,,0.0, -0.0,69,0.0,62.1,42.5
21-Feb-26 1:00:00 AM EST,65.0,79.2,47.4,,0.0, -0.0,69,0.0,60.9,38.3
21-Feb-26 2:00:00 AM EST,64.4,78.6,46.4,,0.0, -0.0,69,0.0,60.3,39.6
21-Feb-26 3:00:00 AM EST,63.8,78.1,45.3,,0.0, -0.0,69,0.0,59.5,38.8
21-Feb-26 4:00:00 AM EST,63.2,77.6,43.7,,0.0, -0.0,69,0.0,58.3,39.1
